TF	target	importance
SP2	RETN	0.7847603500920587
PRDM1	LTB	0.7847601835247603
ETV3	GABPB2	0.7847445248730749
BDP1	NPPA	0.7847409424807017
TCF12	DBF4	0.7847102381322721
ETS1	LDHA	0.784700447291561
STAT1	HDAC5	0.7846982509898417
LEF1	EXT1	0.7846920929216914
ZNF217	CTSL	0.7846853864674441
RB1CC1	ROR1	0.78468433046469
RBL1	FABP5	0.784681890860864
SCAND1	AR	0.784661641268383
FLI1	CD46	0.7846548720152926
RREB1	ARID1B	0.784644346699973
PTTG1	H2AFX	0.7846166194507282
BRCA2	ETS2	0.7846164611137693
GZF1	KCNMA1	0.7846131053418377
SFPQ	SLC8A3	0.7846067228892867
CTNNB1	EIF3M	0.7846044388543739
BMI1	PHB2	0.7845793735066793
MAL	SREBF1	0.7845760344089596
GRHL1	POMGNT1	0.7845609225045235
RNF14	F10	0.784559245921093
WDR5	PLAGL2	0.7845318572218815
SFPQ	CYC1	0.7845300234074306
PPARD	BRIP1	0.784518355737615
MYBL1	IL1RL1	0.7845048780137703
NCOA1	CREB5	0.7844887842014171
DAXX	CCL5	0.7844803160757358
KAT6A	S100A6	0.7844755697685826
KLF11	FKBP4	0.784466228489847
PHB2	RAD21	0.7844509122309794
MED23	CASP3	0.7844377205526475
JUN	PON2	0.7844357308895712
SEC14L2	GJC2	0.784424302659034
DEK	SLBP	0.7844193987438484
BRCA2	HIP1	0.7844184643859544
KLF6	AVP	0.7844117791237105
ATF4	CFH	0.7844024158721227
TRRAP	TICAM1	0.7844022466761144
NCOA2	MBD2	0.7843988140308977
NFYA	NBN	0.7843970413680669
IRF5	CD74	0.7843891205857173
BRD4	HNRNPA2B1	0.7843828795412503
NFKBIA	DDX5	0.784381549945289
LRRFIP1	YY1	0.7843769615488263
ZNF224	STARD7	0.7843694493332505
CREB1	KPNB1	0.7843454978440995
PHF8	ORMDL3	0.7843417182013406
ATM	CBX7	0.7843064809173383
TCF12	TXN	0.7843006101591253
CBFA2T3	KRT5	0.7842759115703796
CIITA	S100A6	0.7842641123727433
HIPK2	HBA1	0.7842590852091557
HCFC1	CNP	0.784243978957059
HDAC2	XPA	0.7842412781669409
ARID4A	ID1	0.7842377442383022
PER1	EGR2	0.7842222214514984
SMG6	TYR	0.7842207376345299
LRRFIP1	DICER1	0.7842111119262154
VHL	SMAD4	0.7841745471730149
FUS	CD2	0.7841609686408925
SFPQ	IDE	0.7841500909341079
KDM4C	CFLAR	0.7841445348036126
CIITA	BCL2L1	0.784141768854961
MLLT10	ME1	0.7841390201635899
CIITA	ID1	0.7841269057419851
NCOA4	FUT7	0.7841219802391588
PAX5	PIAS1	0.7841153759355484
PBX3	TRPC1	0.7840978085860443
PIAS1	MVP	0.7840896151111659
NFKBIZ	MNDA	0.784083129108029
XRCC6	PSMD11	0.784079048760262
CTNNBIP1	SOCS1	0.7840584819711857
LRRFIP1	POU2F1	0.7840423962130484
TBX21	CAT	0.7840387442731108
IRF1	SMURF2	0.7840384545543881
GATA2	PLTP	0.7840193766081865
PPARD	DPYSL2	0.7839864308824
YEATS4	TRPC1	0.7839861260936888
FUBP3	DNASE2B	0.7839793923108759
HOPX	S1PR1	0.7839599979985924
KLF7	CTCF	0.7839595458355917
GATA3	TSC22D3	0.7839525535333571
PAWR	WNT4	0.7839256329510572
NR1H2	SP100	0.783920533458024
PLEK	SLC4A2	0.7839126814301356
JUNB	TP53BP2	0.7838932975480017
MYC	NOL7	0.783884319085979
KLF3	RRP1B	0.7838842037069715
NCOA4	CYP24A1	0.783876292406417
KAT6A	PIP5K1C	0.7838342042461565
KLF12	PIK3CA	0.783822944547131
CTBP2	ELK4	0.7838019023123508
PRDM2	TBX4	0.7837990603034122
PARP1	CD22	0.7837960352885419
ID2	SMAD4	0.7837894237948978
SP4	CD8A	0.7837852031994107
ATF6	MVP	0.7837690995591995
THRA	GNRH1	0.7837679699769928
IFI16	SPDEF	0.7837644583303635
ID1	DDC	0.7837465388979096
MYBL2	ZNF76	0.783709777727393
KLF12	RPTOR	0.7837019111578905
EP300	L1TD1	0.7836991885367812
MEF2A	CD69	0.7836823473556693
CTBP2	MAFF	0.7836745495652594
FUBP1	SLCO1B3	0.7836707579022033
PAX5	NRIP1	0.7836556445933928
TRIB3	CDC25B	0.7836115026307415
ZFP36L1	HOXC11	0.7836090675101985
EZH2	BRD3	0.7835937072759088
BTAF1	BATF	0.7835873370608233
DEAF1	AKR1C2	0.783559948703522
PTMA	TNFRSF13C	0.7835568987016571
TCF3	DDB1	0.7835302749834977
CREM	ASPH	0.7835240968477264
HAX1	EZH2	0.7835161031371359
HNF4A	TNFRSF13C	0.7834946666108693
CITED2	MAF	0.7834931341035927
LMO2	RHOB	0.783489634670821
EIF2AK2	ASNS	0.7834711440564077
HNRNPR	SFRP5	0.7834698437719109
MAFB	HSPA8	0.783448834513388
HDAC3	TP53INP1	0.7834456269308446
GTF2B	TNIP3	0.7834446647545639
ZNF217	CXCR4	0.783415801781407
ATF4	ILF3	0.7834071234746152
HIF1A	BST1	0.7833882896851335
ZEB1	ABCB4	0.7833871207509105
RAD21	RBMX	0.7833859582626704
GABPB2	PRRX1	0.7833786243466059
FLI1	ARID1B	0.7833754204632691
NR3C1	HTATIP2	0.783362108839686
FOS	NR3C2	0.7833579273124393
MAFK	PPARA	0.7833579078508295
HSF1	SREBF2	0.7833568163431632
STAT6	HNRNPR	0.7833481349210342
MTF1	RRM2B	0.7833462047305215
CHD1	SLC2A3	0.7833393110573955
LRRFIP1	KPNA1	0.7833352919713863
DMAP1	PLB1	0.7833326334450386
ZFP36	MSR1	0.7833153569875086
E2F3	SPRY2	0.7833096853051514
TBX20	P2RX4	0.7833085375535165
KLF8	BIRC5	0.7833047638689082
LEF1	FAF1	0.7832971087171691
NCOA2	PDCD11	0.783281962449625
SUZ12	CNOT8	0.783270872087379
SIRT2	PPIG	0.7832604022853431
MYH11	TLR6	0.7832585305693566
IFI16	CDK11B	0.7832550244183152
CHD8	PDK4	0.7832462593960223
ZNF160	FAS	0.7832439775498832
PAX5	UTF1	0.7832299566912329
RAD21	UBA7	0.7832156472560556
SUPT3H	SMAD6	0.7831981427104464
DACH1	SFTPD	0.7831918473308137
DENND4A	ITGAM	0.7831911009881625
ARID1B	PDE7A	0.7831631369296911
SLA2	RECK	0.7831618547854117
SP4	HEY2	0.7831613657352324
SETBP1	TUBB3	0.7831592936996765
LRRFIP1	CASP1	0.7831511816029196
ATF4	TNFSF14	0.7831474477333151
ATF3	MAML1	0.7831383767131667
NFIL3	ITGB2	0.7831383243960401
ZFP36	FLT3	0.7831359718015176
SP2	EGFR	0.7831341364629566
MLLT10	ATF7	0.7831187134774146
NCOR2	KRT5	0.7830887073604142
ELF2	DRAP1	0.7830827438300003
FUBP3	CCAR2	0.7830788133574905
MBD1	CD40LG	0.7830766850531703
NCOA2	NCL	0.7830730010553345
JUND	FUT3	0.7830687510154122
HNRNPD	ONECUT1	0.7830514923559356
KLF6	DAPK1	0.7830463408807744
STAT1	ADGRE5	0.7830346643231676
ILF2	UHRF1	0.7830246125037696
KLF9	MAP4	0.7830086265926591
MAFG	BHLHE40	0.7830075281148176
RORA	KLF13	0.7830038731308401
ZFP36	S100A9	0.7829999403395917
NEAT1	PRDM14	0.7829982665087405
HMGB2	COL4A4	0.7829942527972286
IRF1	MEF2D	0.7829865690253073
CTBP2	MNAT1	0.7829839145761693
TRPS1	CSTA	0.7829779276003788
TBX21	SIDT1	0.7829729665463487
ZBTB33	PSEN2	0.7829626881872732
KLF2	BACE2	0.7829503307382355
YBX1	XRCC6	0.7829373563793078
HES6	FOXK2	0.782919678349167
PLAGL1	SLC20A1	0.7829037177248356
PER1	CITED2	0.7829028466674836
FOS	ARNT	0.7829011403221059
EGR3	TGIF1	0.7828958238699347
SRCAP	BRD3	0.7828877145688058
DDX5	GTF2A1	0.7828704771638029
SRF	S100A2	0.7828575867369391
IRF5	RELB	0.7828511365595255
HSF1	SLC46A1	0.7828507184651244
ERF	HDGF	0.7828420130038433
HIPK2	FAF1	0.7828358530321101
RBL2	CREBBP	0.7828273482757763
SERTAD1	CYP27A1	0.7828186008508146
VDR	CDKN1C	0.7828149774017858
TFCP2L1	CHUK	0.7828070954550738
UPF1	PIK3CD	0.7827830837133772
EBF1	LAMC2	0.782780874921536
SMAD3	TP53BP2	0.782769479042824
BACH2	NR4A3	0.7827640786504365
MAFF	NDUFV1	0.7827640415314093
EP300	HOXA4	0.7827519352660348
STAT1	HGF	0.7827423160587585
DDB1	FSHR	0.7827256065681162
IRF7	MCTS1	0.7827195494905005
FOXP1	WASF2	0.7827138400034204
KHSRP	CASP1	0.7827025346374662
PLEK	SOCS1	0.7826969002878227
KLF6	NF1	0.7826881476200143
NFKBIZ	FUT4	0.7826486255412219
ZFHX3	ZNF267	0.7826370798456455
SNAI1	AXL	0.7826279719150794
NR3C2	DCK	0.7826220964469744
HIRA	PROX1	0.7826204094906576
HNRNPD	DUSP10	0.7826169645171097
MEF2A	ATXN2	0.7825897625178656
LHX4	ADA	0.7825656300370175
MBD2	SLC31A1	0.7825614469345326
ELF1	LAMA3	0.7825569003725142
MDM2	NFIX	0.7825556965900807
TCF7L2	SLC9A1	0.7825396223952256
MEF2C	SUZ12	0.7825369656869655
ATRX	PTPRZ1	0.7825341137218618
ATF7	NFYC	0.7825279912995196
KLF12	MIS18BP1	0.7825260880669112
NFATC2	ADAM10	0.7825070402648701
NCOA2	PFKFB4	0.7825016757404154
HNF4A	TLR10	0.7824985208883448
NFATC1	ITGA2	0.7824898610702432
CTBP2	GLCE	0.7824648052122368
NFKBIZ	VDR	0.7824484917120028
CEBPZ	GTF3C2	0.7824436372423389
CTNNB1	KCNMA1	0.7824310964521262
SETBP1	HDAC8	0.7824286038445097
KLF9	SLC39A8	0.7823926041718606
NRIP1	ESR1	0.7823785634331784
MBD1	MDM2	0.7823633159657621
CBFB	MAD1L1	0.7823541479500901
FOXO1	LXN	0.782334082989756
HES1	PFKFB4	0.7823322328904574
NFKBIA	ABCC4	0.7823292971419307
PLAGL2	PTGIR	0.7823265728312696
NFYA	ERCC5	0.7822915237209181
ZEB1	MCTS1	0.7822820611651456
ATF4	PSMB9	0.7822706339578475
NR3C1	ROS1	0.7822605919268868
NCOA6	CRISP1	0.7822576114779737
HDAC9	ENPP2	0.7822507601450113
PAWR	ACAN	0.7822479619557716
CHD1	PKNOX1	0.7822398700476321
RUVBL1	GTF2B	0.782232746893445
AATF	PTGS1	0.7822275564712042
NFE2L2	THBS1	0.7821993171351043
ZNF335	BTF3	0.7821948718613642
TBP	PTGIR	0.7821926525263849
XBP1	SCD5	0.7821906223097599
PIAS2	FABP5	0.7821722704572669
LDB1	CDKL5	0.782160231241427
NPM1	MAP3K5	0.7821560380874282
UBP1	POLK	0.7821539090351834
IRF1	CD8A	0.7821529058845116
TRERF1	CPEB1	0.7821507959629929
JARID2	PRDM2	0.7821327843621133
ARID4B	KHSRP	0.7821243205765287
RXRA	KRT10	0.7821169042371775
SMARCA4	CDC73	0.7821118497217996
NCOA2	SERPINB9	0.7821100712584607
IKBKB	PTP4A1	0.7821040806209298
HSF1	CYC1	0.7820984218018052
TRPS1	CD40	0.7820958944173849
SIN3A	TOMM34	0.7820943983299475
PHF10	IGF2BP1	0.782092372816358
FOXO1	NFIX	0.7820698531496952
AHR	TGFBR1	0.7820554327920856
PRDM2	DNMT1	0.7820477633913633
MEF2B	CYP7B1	0.7820392061558813
BPTF	CALD1	0.7820236865006931
MBD2	FLT1	0.7820212272623184
NFYC	CEL	0.7820003492637675
SMURF2	ADA	0.7819963792506383
POU2F1	NF1	0.7819907615135819
SETBP1	JUP	0.7819805169845147
HIF1A	IL2RG	0.7819709172947616
HIPK2	F2R	0.7819648712972115
BRD7	CCNB1	0.7819394795189633
KAT2B	TLR3	0.7819239387767667
FOXP1	TERF1	0.7819222162490714
PITX3	IGFBP3	0.7819199561555261
SLC2A4RG	NONO	0.7819075923396287
UPF2	PKNOX1	0.7818862808948229
GFI1B	CD34	0.7818717188542126
SERTAD1	FIGLA	0.7818664217723044
TP63	CTSL	0.7818608671567666
KLF6	HSD17B11	0.7818552350043938
NFKBIA	SOX5	0.78184484958233
PIR	WEE1	0.7818243508664743
TRAF6	ID3	0.7818235926414013
LEF1	KDM2A	0.7818228094648934
SMAD1	HFE	0.7818196194147542
NFIL3	CD44	0.7818156512384302
JARID2	ADAMTS5	0.7818128962026965
MEF2A	SLC4A2	0.7818081553403631
JUN	CDKN2B	0.7817907188020454
SMAD4	NOD1	0.7817893337623985
MAFG	CRISP1	0.7817865007856304
JUN	RRM1	0.7817862272524948
KDM4B	TIMP1	0.7817777678449284
PARP1	PTPN1	0.7817748844792379
ID3	FLG	0.7817565485763844
NCOR2	PFKFB4	0.7817560324534345
ZNF217	AATF	0.7817522300054287
ZBTB17	FCGR2B	0.7817447684083463
CREM	CD24	0.7817420250700318
FUBP1	MTF2	0.7817353480262442
NCOA1	MAP4	0.7817244513947716
LYAR	SF3B1	0.781721937630127
BRD3	SLC22A6	0.7817099608309057
NFIL3	SPRY2	0.7817087069316886
ZNF350	DNMT1	0.7817080361769676
TCF7	CYBB	0.7817045155676979
NFATC2	NRCAM	0.7817009115026962
REST	TRAF1	0.7816965936987407
HOPX	APH1A	0.781693160093659
CTNNB1	XIAP	0.7816898122926357
NPM1	PPIG	0.7816853869882802
NFKB1	DISC1	0.7816825974477939
YEATS4	E2F8	0.7816716245109494
MTA2	CDKL5	0.7816656060764768
LIMD1	FBN1	0.781664031139654
TRIM16	SLA2	0.7816609169791832
SETBP1	TINF2	0.7816329297068271
MTA2	ANGPT1	0.7816245389857983
RARG	MLYCD	0.7816161395542919
CBFB	MYB	0.7816099254831647
JUN	FLT1	0.7816056221057393
LYL1	CXCL2	0.7815954010570245
BTG2	ETV7	0.7815802056494703
RORA	MYD88	0.7815763606390415
BACH1	ROR1	0.7815731361430549
CREB5	CCR6	0.7815701401396663
TBPL1	CD99	0.7815593304246727
TBX21	WWP1	0.7815455214248141
STAT6	LMTK2	0.7815365607408328
REST	HOXA9	0.7815089116864455
ING2	ETV7	0.7815082673603194
ETS1	CYP27B1	0.7814976022081915
RUNX3	LTA	0.7814972779546246
NCOA6	DNASE1	0.7814930632067552
NFAT5	SP100	0.7814897852641827
MTA3	CSDE1	0.7814842026382516
SP1	ADARB2	0.7814830898168638
RFX3	ZNF202	0.7814663543732198
YBX1	SSPN	0.7814478681217691
PHB2	GK	0.7814475452847927
RBL2	UPF2	0.7814374668532852
ZEB2	CD34	0.7814346460074416
TRERF1	ABCB1	0.7814327441783427
ARID4A	ICAM1	0.781426814402704
TRERF1	NR3C1	0.7814187980596938
KLF10	HBD	0.7813996308836209
AATF	GABPB2	0.781398954250188
HNRNPR	SLC20A1	0.7813764305068436
PHF8	BMP7	0.781361986375779
CSDE1	ALOX5AP	0.7813535361476475
CREB1	HOXC6	0.7813517641562467
STAT3	NFIA	0.781328319549937
IRF2	SREBF2	0.7813176054941017
EP300	PTBP1	0.7813113699439999
NCOR1	CYSLTR1	0.7813054205905036
BHLHE41	ILK	0.7813020563681239
NR3C1	FOXK2	0.7813004790855663
HIF1A	TNFRSF10B	0.78126411836456
ARNT	JAG1	0.7812577968616278
CIITA	MCM10	0.7812545733274471
NR1I2	LDB1	0.7812448734743063
EHMT2	MAZ	0.7812350021976164
FOSB	HLA-DOA	0.7812203450255555
ETV4	SETDB1	0.7812088752411317
NELFB	KCNIP3	0.7811996241549055
NR4A2	ZFP36L1	0.7811990973249243
DACH1	MFSD2A	0.7811880473057384
RUNX1	TERF1	0.7811861223158133
HLX	SKIL	0.7811626353836185
HMGB2	ANG	0.7811626302097432
TRIM22	TCF4	0.7811465094954962
KDM4C	COL4A3	0.7811267069610995
PA2G4	XRCC1	0.7811213343597737
TBL1XR1	INO80	0.7811196933135309
BCL11A	KLF12	0.7811057146485686
RAD21	ELK4	0.7811009503134123
PPARGC1A	WNT7B	0.7810986285138697
CBFB	CD80	0.7810878963912214
DRAP1	NAIP	0.7810821573145939
FUS	HIPK2	0.7810761828299186
SMAD7	PRDX5	0.781056903995413
ZFP36L1	TFRC	0.7810538589795168
TFAP4	COPS5	0.7810501859189556
MED15	RAD51	0.7810483778614397
DDX5	KPNA1	0.7810342822708608
HDAC7	IRF9	0.7810156838784214
NFKB1	HLA-DQA1	0.7810081617353877
HLF	RPTOR	0.7810050874029922
TBP	NKX3-1	0.781000741976493
ZNF384	ELAVL1	0.7809898510030172
NFKBIA	B4GALT1	0.7809883917866383
KAT6A	SLC20A1	0.7809841137532609
ARNT	ENG	0.7809762521237316
UPF1	EWSR1	0.7809757295915098
KDM4B	IFITM3	0.7809680626847102
POU2F2	FOXP1	0.7809677615266422
DDIT3	DCK	0.7809608108560117
REL	LEF1	0.7809568958398347
ZHX2	CSNK2B	0.7809273172862946
KAT6A	TAP1	0.7809266455235054
CUX1	CABIN1	0.7809169976133283
HSF2	PFKP	0.7809084460393692
PPARD	ICAM2	0.7809080199534638
SMAD4	NFYC	0.7809069311492266
TRERF1	F2R	0.780891827195746
BACH2	SCT	0.7808738200802515
NCOA3	C3	0.7808726399804382
NFE2	THRB	0.7808571500159868
RARB	TRIP6	0.7808517301522062
ECD	FOXK2	0.7808449171076618
EP300	BST2	0.7808439890323624
CDK8	SFRP1	0.7808438625907278
RUVBL1	ERO1A	0.7808180066526895
ELF1	EBNA1BP2	0.7808176030700754
NFYC	SERBP1	0.7808095798642298
NCOA2	RXRG	0.7807983908157665
EWSR1	UPF3B	0.780785471072199
TFPT	FAAH	0.7807839321538776
NCOA2	MAFG	0.7807817058453931
HDAC9	CXCL14	0.7807575729333587
IRF9	PSMD11	0.7807517993222496
CTNNB1	CYP7B1	0.7807515684690385
E2F4	ADORA3	0.7807421311758628
ZBTB7A	TFAM	0.7807417537797247
CREBBP	ATF2	0.7807403108438118
ZFHX3	RDX	0.7807325532077827
STAT3	ATRX	0.7807185248992194
NCOR2	CREM	0.7807167052734719
EIF2AK2	ELF3	0.7807114892016452
TCF7L2	TFEB	0.7807102668938668
STAT5A	TRPM1	0.7807039813323919
E2F7	RBBP8	0.7807028055535316
MBD2	LITAF	0.7806972046008861
KLF2	BCAS2	0.780693990129282
TFAP4	FZD1	0.780688301780636
NCOA2	SPEN	0.7806800082582582
NFE2	PCYT1A	0.7806655695823974
NCOR2	KDM4B	0.7806523512209146
NCOA4	CD4	0.780643155491642
DENND4A	CCR5	0.7806408593860837
ARID4A	TBL1X	0.7806335507941952
ZBTB17	GDAP1	0.7806199766360118
REST	SPIC	0.7806144771237163
LEF1	KHDRBS1	0.780613835973317
LYAR	PRMT1	0.7806107671740318
MED23	WNT3A	0.7806039898072492
GRHL1	ASPN	0.7805900400836759
DAXX	SMAD7	0.7805802804144089
LMO4	HTRA2	0.780544151736703
ZHX2	TCF19	0.7805344765256932
CREG1	TERF1	0.7805317126778452
RELB	HERC2	0.7805168392492593
TRPS1	CYC1	0.780511988056848
IRF1	PRMT1	0.7805007699636799
ZFP36	PTAFR	0.7805003140523915
TBPL1	CASP8	0.7804995760203816
PDCD11	CRY1	0.7804914685941687
KLF8	BACE2	0.7804693039798761
FOSB	DAPK1	0.7804611471794917
ING4	PSCA	0.7804542495878579
DENND4A	ZBTB7A	0.7804345828923257
MBD1	IDE	0.7804298091575369
NFIL3	NME3	0.7803982064998882
ATF4	NR1H2	0.7803773457796562
KLF7	PNOC	0.7803659103099804
ZNF217	PRTN3	0.7803633470807632
TAL1	DACH1	0.7803618674664586
NR4A1	TOB1	0.7803608766733486
CEBPZ	NR1H2	0.7803571222337167
TBC1D22A	ETV5	0.7803458955985803
GTF2F1	DR1	0.7803445239708888
FOSL1	PKM	0.7803248302341418
KHDRBS1	NDRG2	0.7803199947561518
IKBKB	NLRP2	0.780287118981559
DENND4A	NRF1	0.7802810487245612
PLAGL1	RASGEF1B	0.7802693736745914
TIAL1	ATXN2	0.7802635098351817
LEF1	BCAS2	0.780237613809054
CTNNB1	IFIT3	0.7802199306184889
TP73	APLF	0.7802164674313412
RB1	FCGR1A	0.7802152216891172
CREB5	ACP5	0.7802076495139
MXI1	CBFB	0.7802037702368992
RBL1	RAC1	0.7802018179459073
HNRNPD	CASP8	0.7801966883354959
WWP1	IL4	0.7801961545786115
HIF1A	ING5	0.780193830450243
SATB2	HBEGF	0.7801704896209289
DNMT1	SIGIRR	0.7801570877960685
CNOT8	NDRG2	0.7801476498692542
E2F2	HLX	0.780141645713393
SND1	ME1	0.7801359891610572
HDAC5	FHL2	0.7801211572288484
SPI1	UBP1	0.7801204282153912
TBL1X	GHR	0.7801003103928469
RB1	SMAD2	0.7800869137420274
CSDE1	SLC9A1	0.7800849669634372
BTG2	LCOR	0.7800748788440174
EBF1	TNFRSF10A	0.7800678886491417
ELK4	SPART	0.7800614688124112
JUNB	APOB	0.7800503783232919
EHMT2	ECD	0.7800417839521763
REL	HOXC8	0.7800378264136714
NR2C2	VCP	0.7800376728163627
SMAD2	SLC1A4	0.7800247570615323
MTF1	TRPC1	0.7800224986555364
ZNF175	EWSR1	0.7800157018188733
ECD	RB1CC1	0.7800108382192071
KLF7	CYP1A1	0.7800029032601868
SMARCA4	CYP46A1	0.7799973779397145
PAX5	IL24	0.7799852804102981
IRF3	ITGA6	0.7799851282628083
CUX1	MX1	0.7799826309932805
MAFB	DEFB1	0.7799659534083211
HLF	APH1A	0.7799650017423202
RUNX2	APLF	0.7799496893663713
SP7	TAF1B	0.7799464002635058
POU2F2	NCOA4	0.7799319525009529
ILF2	PAX3	0.7799317541975764
HSF1	NCAM1	0.7799287203358404
SND1	PANK2	0.7799281616243974
HOXA1	NCBP1	0.7799255899823283
AHR	SERPINB9	0.7799125233157896
SIRT3	ARNT	0.7798995335400566
GFI1	CD2	0.7798972687490051
GLI2	SLC13A3	0.7798921829276588
ZNF350	GATA1	0.7798716709602445
CEBPD	TERT	0.7798714293369168
NPM1	NELFCD	0.7798493627494272
SMAD1	MTHFR	0.7798492454810054
SP1	XPO1	0.7798422000834864
EOMES	TAPBP	0.7798391627300529
ERG	RFX3	0.779833270716696
MTA2	KMT5A	0.7798280519754818
TSC22D3	S100B	0.7798266829712566
PRDM2	HBZ	0.7798263692477605
SPI1	AATF	0.7798246514388076
DDB2	FUT3	0.7798142058216058
SP3	FABP5	0.7798042127993412
RUNX1	NTF3	0.7797847872926307
ZNF160	FMR1	0.7797816464150368
ZBTB7A	TERF1	0.7797797205016128
RBBP7	ADH5	0.7797676904413171
HDAC5	IDE	0.7797529328325195
KCNIP3	AKT1	0.7797511499430599
RUNX1	PDGFRB	0.7797120609317887
ZBTB14	CLOCK	0.7797027820067634
HIVEP2	KLF3	0.7796793448700208
HSF2	HOXC6	0.7796783845859556
AHR	CDA	0.7796771613662993
CEBPD	PRKCA	0.7796766099208312
MCM5	BRIP1	0.7796694193473374
REL	ZFHX3	0.7796661596658748
NR2C2	ADARB2	0.7796621348630836
EBF1	BRCA2	0.7796389300757353
KLF12	ING5	0.7796356360668635
BACH1	MXD4	0.7795936760942852
TBL1XR1	ATP5F1A	0.7795923524044466
TRIP6	ADRB2	0.779573999942508
ZNF224	LSP1	0.779555865804242
REL	ASCL2	0.7795498761798866
UPF1	ACACA	0.779546963147331
TBL1X	IL1R2	0.7795416709465883
PLEK	RNASE2	0.7795358749999225
NR4A2	PSMB9	0.7795317403877746
MYC	SOD1	0.7795053419146138
REST	S100A10	0.7795032420414242
BRD3	VWF	0.7795026829332676
SIN3A	MTHFR	0.7794799366036476
ZNF160	GRIP1	0.7794778036301673
KAT2B	IRF4	0.7794727886864642
DENND4A	DLX3	0.7794691183801714
ID1	IL12RB2	0.7794675613351049
KHDRBS1	HSPD1	0.7794608104187021
MLLT3	P4HA1	0.779452923952628
PAX5	CCL5	0.7794493369167956
PPARGC1A	SLC22A4	0.7794441785121916
MIS18BP1	DST	0.7794415685795602
PAX5	LRP1	0.77944003339441
TBC1D22A	CD46	0.7794322038423004
CREB5	ZNF76	0.7794313542498263
NR1I3	AREG	0.7794301811150444
RREB1	CITED2	0.77940192101961
NCOR1	PTPRC	0.7793923322061195
MXD1	HLA-DQA1	0.779391529990578
MEF2A	CD68	0.779372011757066
TRPS1	RRP1B	0.7793719346234319
CIITA	NELL2	0.7793673760454157
ZNF143	ADIPOR2	0.77936429721428
IRF9	TWIST2	0.7793621466933979
FHL2	PHB	0.7793614949313539
HDAC1	TAP1	0.7793467633180873
PLAGL1	TAGLN	0.7793393144001936
TSC22D3	RCAN1	0.7793286517757813
TCF7L2	HK2	0.7793232354535411
CREB3	AR	0.7793230642029585
HIRA	MDM4	0.7793167430752832
MLX	ICAM2	0.7793157786774847
MYCN	THRB	0.7792910110975129
STAT5A	ADM	0.7792835968202295
ETV6	ADA	0.779261509238404
NR1H3	PCYT1A	0.7792609186349807
TRIM22	MSR1	0.779249672764338
PKNOX1	CDCA7L	0.7792466319776846
PPARA	FASLG	0.779243947329153
TAF1	TNFAIP6	0.7792393981081159
TP53	NQO2	0.7792379144145629
LEF1	ANGPTL4	0.7792338602021198
AHR	TGIF2	0.779226594547162
PDCD11	PIR	0.7792215140626226
PML	PSMC5	0.7792085354943776
ELK1	PRL	0.7792066475227751
NFKBIZ	NBN	0.779185498796029
NR3C1	MYH9	0.7791803776262318
GTF3A	BIRC2	0.779167478794068
SP3	DNASE2	0.7791669802123297
PIAS4	YY1	0.7791610720454865
PRDM1	RAB3A	0.7791537712699798
NFKB1	UBB	0.7791463271531676
PTMA	CD79A	0.7791222662664533
LRRFIP1	FGL2	0.7791035598751601
HOXB4	TOP2A	0.7791014695740652
AATF	LTC4S	0.7790986794254334
NFYA	PTGFR	0.7790937683295749
PRDM1	PDCD5	0.7790735420284491
UBTF	PCK2	0.7790661845516319
PKNOX1	GDAP1	0.7790512914474732
TBC1D22A	S100B	0.7790480177820879
SLC2A4RG	COL4A4	0.7790243928049222
CREB3L1	MAT2B	0.7790068344780413
MBD2	CLCNKA	0.778995865648629
NCOA4	RTN3	0.7789832871423639
KDM4C	F10	0.7789693255016493
XRCC6	FMR1	0.7789656848603238
SFPQ	WNT2B	0.7789581889570423
ETV6	CSNK2B	0.7789224752308416
UHRF1	CD8A	0.7789177409003054
MAML1	PADI3	0.7789163308928586
TOP2B	IL2RA	0.7788938544711984
RARG	ZNF410	0.7788917013161667
NR4A1	PAK1	0.7788843325952477
IRF1	TLR6	0.7788652366171249
HLX	HLA-DOA	0.7788461714811324
STAT6	TBR1	0.7788442746538651
BACH1	ABCG1	0.7788151635606765
PTTG1	TAP1	0.7787926897418526
EOMES	PLIN1	0.7787867024416717
HDAC9	HESX1	0.7787787025733484
BRCA1	HDAC8	0.7787428996658757
CIITA	CDCA7L	0.778741927655582
STAT5B	CDKN1B	0.7787273695843661
EGR1	INSR	0.77872427502537
XRCC6	PDIA6	0.7787048882419123
ETS1	FCGR2B	0.7787046814158478
SKI	TOP3A	0.778704472358133
IRF7	NEAT1	0.7787021915441086
ETS2	ASAP2	0.7786943382532925
APC	BEST1	0.7786784063462356
VDR	HMGXB4	0.7786565061775143
PIAS2	HAP1	0.7786562104640663
EOMES	CDK9	0.778647745462204
CEBPB	TSG101	0.7786452777462162
STAT4	CYP24A1	0.7786403084076239
PRDM1	IL1RL1	0.7786322616154848
FOXM1	MEOX2	0.7786299084622732
MYH11	RRAS2	0.7786132077534653
SPIB	XPA	0.7786123623813502
PBX3	WWOX	0.7786050730131935
LCOR	IL1R2	0.77859342987367
HIF1A	PKM	0.7785887402442682
STAT5B	ZBTB7A	0.7785766568052171
LMO2	IL15	0.7785754444285341
NCOR1	CX3CL1	0.77857375684848
E2F4	PKM	0.778572409797597
EPAS1	TGIF2	0.7785694485563067
